Word,SemD_Rep_Log10,cosMean_Rep,SemD_Rep_Log2,WordCount_Rep,nContexts_Rep
cavendish,0.6450127874943936,0.22645776277220106,2.142686100339238,105,71
cavern,0.5591303584291216,0.27597493617207014,1.8573908463701403,258,187
cavernous,0.5789002812420581,0.2636936785815447,1.923065108396188,102,97
caviar,0.6558901227426479,0.22085634327199008,2.178819825897923,65,53
cavity,0.7603119906160334,0.17365528671145392,2.5257017625071376,522,300
cavort,0.5346631028581387,0.2919691040338759,1.7761123826841025,72,72
cb,0.708238682945552,0.19577684121633998,2.3527179787628523,211,120
cbe,0.544482662335613,0.2854416463949232,1.8087322531917418,128,100
cbi,0.5631288208945826,0.2734457508284315,1.8706734511705072,397,233
cbs,0.5940216326698955,0.2546703395421782,1.9732971505369867,181,127
cc,0.725214829058931,0.1882717549926265,2.4091115154797986,699,330
ccp,0.43352805831050123,0.3685292316451784,1.4401490368236207,105,45
cd,0.7009030651395726,0.1991117708388491,2.328349583879813,2575,793
cdc,0.7136703873592265,0.1933435162487528,2.3707617102577614,93,44
cdna,0.3506983497164026,0.4459658978101249,1.1649947007535513,561,86
cdr,0.5476032229323617,0.28339799742502536,1.8190985311098802,92,55
cdu,0.2963762847726586,0.505386591306141,0.9845407070446323,324,77
ce,0.7400701961406625,0.181940675942115,2.4584599767484674,296,189
cease,0.8318808278392463,0.14727165663686353,2.7634482935973494,2788,2451
ceasefire,0.48366119513092853,0.3283513489883574,1.6066877125122303,757,368
ceaseless,0.6436326205983427,0.22717857936257885,2.138101285151613,103,100
ceaselessly,0.6747598215424393,0.21146581887622465,2.2415036084830122,51,51
ceausescu,0.4516832821726978,0.3534408295334375,1.5004593850404209,237,83
cecil,0.617703072232062,0.24115536479084654,2.0519651899459244,598,390
cecilia,0.5757592816114667,0.26560773501897217,1.9126309334772957,176,69
cedar,0.6364138654922671,0.23098625332256806,2.114121099754629,222,145
cede,0.7124255187274044,0.19389851423594034,2.3666263461752672,154,140
cedric,0.6174676611388834,0.24128611947362175,2.051183171221646,158,70
cegb,0.3813857027213289,0.4155413987092903,1.266935880858342,326,71
ceilidh,0.49088689226826443,0.32293350607955357,1.6306909588378935,58,48
ceiling,0.6328381615158484,0.23289589752771364,2.102242868256363,2350,1709
ceilinged,0.5318056977162289,0.2938964243246031,1.766620288264717,81,79
celebrate,0.6716338950640135,0.21299337975377564,2.231119505491777,3160,2606
celebrated,0.6920045118005885,0.20323358972856695,2.2987892295391883,658,615
celebration,0.6805352312045226,0.20867228361518803,2.2606891040989705,1918,1537
celebratory,0.6616917593311573,0.2179255951303582,2.1980924454776183,111,108
celebrity,0.5510013431047843,0.28118921342911707,1.830386841980454,626,527
celery,0.3898763744112696,0.40749625854421667,1.2951412816896208,177,110
celeste,0.5502151752761947,0.28169868828664923,1.8277752489833654,66,40
celestial,0.6052182829953169,0.2481885358519558,2.0104916178216334,154,137
celia,0.5651624515806435,0.2721683048727477,1.8774290260811581,816,185
celibacy,0.6331673241669021,0.23271944677810422,2.103336322914686,153,96
celibate,0.5852597021824888,0.2598605167976121,1.94419064748542,109,87
cell,0.7881898537261234,0.16285839344356984,2.6183100191979696,12839,2480
cellar,0.5766286630328397,0.26507656672452545,1.9155189560461277,759,532
celled,0.520402199122056,0.30171562446926126,1.7287386859047253,63,43
cello,0.4193962503666827,0.38071829743057617,1.3932041869834977,215,121
cellophane,0.5167160401127271,0.30428739335702354,1.7164935307294136,76,60
cellular,0.7460989576255032,0.17943247283708996,2.4784870889023347,686,402
cellulite,0.4688265425214244,0.33976094622182457,1.5574080632308243,152,42
celluloid,0.42693329503906274,0.3741680537701996,1.4182417074330977,97,82
cellulose,0.6824323443896619,0.20776273589706176,2.266991177687866,171,91
celsius,0.6529427076729871,0.2223603210057717,2.169028724970722,74,48
celt,0.6148201668336598,0.24276151166908672,2.04238838550807,154,74
celtic,0.5406555677850752,0.28796813399282395,1.7960189202825199,1124,534
cement,0.753606804153986,0.17635720035458313,2.5034276152174044,862,549
cemetery,0.6375972964802975,0.23035768400326126,2.1180523724021274,854,536
censor,0.6530071227927384,0.22232734268086843,2.1692427073667595,218,190
censorship,0.6455109719879426,0.22619813924948856,2.1443410334047956,659,326
censure,0.7352514876213826,0.18397063711602746,2.4424525735371985,249,215
census,0.7177167076029686,0.19155050107938768,2.3842032951563596,1135,547
cent,0.7398900789764246,0.18201614877560146,2.457861640480214,36963,9092
centenary,0.6125987329466098,0.2440064278301081,2.0350089418677437,434,315
center,0.7952477103031448,0.1602331201860739,2.6417557112508625,560,406
centigrade,0.682656184445158,0.20765568033550183,2.2677347582569793,82,66
centimetre,0.7648157429320684,0.1718637394624239,2.540662903858189,429,309
central,0.8053658920988603,0.15654316418325756,2.675367583627228,18027,10301
centralisation,0.6131540679456047,0.24369461472591306,2.0368537248029788,182,124
centralise,0.722386479053761,0.1895018791690143,2.39971594013545,146,132
centralised,0.7253365562354687,0.1882189922276579,2.4095158844074507,335,269
centralism,0.4668914729621244,0.3412781839073643,1.5509799012962242,57,46
centrality,0.628055981439946,0.23547457328292698,2.0863568099074126,172,152
centralization,0.5735677584552923,0.2669514238069225,1.905350851134204,159,117
centralize,0.5955913140852798,0.25375153958119295,1.9785115193307743,86,84
centralized,0.668833788891158,0.2143710874926761,2.2218177541275006,297,247
centrally,0.8255386210646036,0.14943811437011414,2.742379938729079,639,536
centre,0.7787700092654899,0.1664293782482976,2.5870179732347225,27753,13824
centred,0.7552419624387942,0.17569444787529837,2.508859493463296,588,353
centrepiece,0.7553918918775038,0.1756338041769499,2.5093575482779964,189,182
centrifugal,0.7751841391263653,0.16780923628018285,2.5751059704749464,66,51
centrifugation,0.5201467754739392,0.3018931260851948,1.7278901869119474,71,56
centrifuge,0.7052141128092918,0.19714505458085452,2.342670574252252,158,94
centrist,0.46259717729459326,0.344669475050446,1.5367145598704997,138,117
centuries,0.67151425349234,0.21305206429655962,2.230722064793518,57,56
centurion,0.7093167565616687,0.19529145605205908,2.356299261796587,71,44
century,0.7342382271191168,0.184400363524451,2.439086595007282,26606,9936
ceo,0.5054978776287818,0.31224976656457537,1.6792276016009844,104,61
ceramic,0.6613429259926455,0.21810070730529713,2.196933646209983,697,442
cereal,0.6932159519302405,0.20266747095981236,2.3028135465411532,801,478
cerebral,0.7199074193336932,0.1905866957587607,2.3914806820024532,461,300
ceremonial,0.6910014321289559,0.20370353603693128,2.295457070996582,446,377
ceremony,0.6760732505009802,0.2108272527079081,2.2458667250410276,2034,1484
cern,0.4878515739150052,0.32519841940764976,1.6206078495232745,95,42
cert,0.5093646047215028,0.3094820003522155,1.6920725909655563,205,65
certain,0.8172813421768069,0.15230657703513645,2.7149498520043864,19463,12906
certainly,0.7534439553997071,0.17642334196306655,2.502886643365348,14591,10946
certainty,0.7627571647261481,0.17268031621570934,2.5338244550804188,1399,1137
certificate,0.7958979115002734,0.1599934076850417,2.643915632874934,3481,1544
certification,0.7288784875869525,0.1866901963253867,2.4212819256741067,336,209
certified,0.8315945406335987,0.14736877021409545,2.762497268085702,177,131
certify,0.8337628225287144,0.14663484264508558,2.7697001446307223,331,250
cervical,0.6686601843808577,0.2144567971401913,2.221241052427335,299,120
cervix,0.5370908384411337,0.2903415303195768,1.7841771457242115,100,51
cessation,0.8665253106699374,0.13597989119336087,2.8785347744454652,223,191
cessna,0.3380800838708564,0.4591133445633721,1.1230777289324736,119,71
cetacean,0.31615712256982664,0.4828840687299681,1.0502512278634546,135,49
cetera,0.5712886623784474,0.26835601716416707,1.8977798578455856,58,41
ceylon,0.6288657082094076,0.23503594825991145,2.089046664012069,103,76
cf,0.8538662723433428,0.14000183488907633,2.836482359374094,788,455
cfa,0.31718688362797176,0.4817404526539484,1.0536720200535277,162,45
cfc,0.43761072204057505,0.3650810391025691,1.4537113521705307,500,143
cgt,0.5441447865266906,0.2856638029200174,1.8076098540495,128,63
ch,0.8546749393160902,0.1397413905922202,2.8391686929102717,2026,998
cha,0.7485882765664315,0.17840693140713793,2.4867564274293397,81,43
chad,0.6082231729912236,0.24647724273007685,2.020473646321082,208,123
chadwick,0.7304506981631996,0.18601557192289866,2.426504696158421,184,107
chafe,0.6225882226584488,0.23845793423882639,2.06819330839509,101,87
chaff,0.6236377210782835,0.23788238218033472,2.0716796666814785,91,79
chagall,0.4669587055276113,0.3412253551636132,1.5512032430444065,73,49
chagrin,0.5890573228484002,0.25759811289171103,1.956806070269236,120,117
chain,0.7579329167425081,0.17460918420081584,2.5177986501668617,4944,2893
chainsaw,0.4953110156733033,0.3196605072869305,1.645387578672341,99,75
chair,0.6600474877992789,0.21875224168921636,2.192630293680248,8848,5412
chairman,0.6590631772003483,0.2192485969288106,2.1893604846475654,10056,5332
chairmanship,0.6796013565028857,0.20912147983123636,2.257586839490498,375,327
chairperson,0.6203138792408963,0.23970998280786085,2.0606381030989,161,125
chairwoman,0.5266748000945018,0.29738920499313454,1.7495758153031111,70,66
chaise,0.5416374615009686,0.28731780405503826,1.7992807006035396,78,65
chalet,0.5319576849902833,0.2937935892599592,1.7671251790604634,228,133
chalice,0.6708992088469141,0.21335400080993563,2.228678930706268,114,80
chalk,0.6670719822268603,0.21524249510481586,2.2159651590716103,1002,634
chalker,0.4997758999287466,0.316390984650579,1.6602196031209182,116,56
chalky,0.5760893542080328,0.2654059444565046,1.9137274109091809,86,77
challenge,0.7653701281584943,0.1716444920729283,2.542504531717243,9352,6576
challenger,0.5530738049939932,0.2798505694785675,1.8372714113558004,469,365
challenging,0.7488614368046118,0.1782947532446391,2.487663846098957,581,535
chalmers,0.5226825179416488,0.30013557967065535,1.736313741056831,177,98
chamber,0.7812971684049872,0.16546373812320234,2.59541301418047,3406,2006
chamberlain,0.6469955753780939,0.22542621786128014,2.1492727791163047,777,392
chambermaid,0.5347650345322205,0.29190058507144045,1.7764509923759937,51,47
chambers,0.7065470622646783,0.19654089877524397,2.3470985364971653,415,253
chameleon,0.68693949581509,0.20561770344610739,2.281963610635907,143,101
chamorro,0.33051569345266346,0.4671800690767275,1.097949367881582,106,43
champ,0.46097734686667335,0.34595742276005675,1.531333599663039,242,178
champagne,0.6010353321245441,0.25059053762476047,1.99659615580448,1712,902
champion,0.48611109414972864,0.32650430047000245,1.6148261008924192,4731,2433
championship,0.3657502048037214,0.4307743097320371,1.2149958810482888,4681,1913
champs,0.6009080375860165,0.2506639981072359,1.9961732925006195,77,69
chan,0.7912740316292814,0.1617059381690066,2.6285554364241013,162,71
chance,0.7083911265588765,0.19570813278706753,2.353224385484841,14102,9764
chancel,0.4142527129950096,0.3852541156890568,1.3761177256814336,146,97
chancellor,0.6156731291458399,0.24228519152029807,2.045221864976781,3584,1811
chancery,0.6987578571168441,0.20009772127072156,2.3212233570797336,357,218
chandelier,0.5135586629389821,0.30650766319182204,1.706004950789794,193,170
chandler,0.7270847017376081,0.18746288579996548,2.4153230980649583,289,164
chandra,0.4393051232270997,0.36365944933635563,1.4593400310760574,84,49
chanel,0.46622671961408585,0.34180096174511504,1.5487716384732046,117,72
chang,0.5747653175208843,0.26621632413141366,1.9093290562394811,264,103
change,0.8367475480122439,0.1456305373517113,2.779615188069985,57732,24243
changeable,0.7472040024387445,0.17897649449383501,2.4821579683135506,65,63
changed,0.8206865757060098,0.15111703513748256,2.726261792934698,489,451
changeover,0.8244367101728162,0.1498177566872381,2.738719469979588,95,86
changer,0.6445695775028204,0.22668898738851345,2.1412137886162963,85,50
changing,0.8013664026755546,0.15799145450535318,2.662081567346744,2706,2275
channel,0.7713330107936395,0.16930391044435933,2.5623127990694483,6073,3511
channon,0.5541652916325351,0.2791481206730552,1.840897251485567,60,45
chant,0.6390435654250419,0.22959183258797392,2.1228567738424373,862,587
chanting,0.6476168848446344,0.2251039496516204,2.1513367244888246,55,49
chantry,0.48856158638743646,0.32466719853034676,1.6229664599031643,103,48
chaos,0.6867604535070526,0.20570248890690285,2.2813688449626643,1465,1077
chaotic,0.7333968981040386,0.18475793598316612,2.4362917605150503,436,348
chap,0.5202993026555638,0.3017871177785166,1.72839687124182,1232,947
chapel,0.5922399961282042,0.2557172373500293,1.9673786820542642,2172,1117
chaperon,0.5968066579873528,0.25304242562863977,1.9825488043840205,59,48
chaplain,0.5478078396342594,0.28326450665394687,1.8197782530805968,517,318
chaplin,0.5541890529752009,0.2791328481955606,1.840976184957341,250,122
chapman,0.6673056409858629,0.21512672166206306,2.2167413566677574,1073,401
chapter,0.8485386661879539,0.1417298520637049,2.818784434808013,15619,7574
char,0.5642759798638333,0.2727244158043793,1.8744842307797631,199,142
character,0.753229024087408,0.1765106750665802,2.5021726570005507,11516,6241
characterisation,0.8266029336069072,0.14907233921754665,2.7459155084650977,236,205
characterise,0.8638343262469717,0.13682506834674846,2.8695955176879107,1340,1121
characteristic,0.8468071538407956,0.1422960504915289,2.8130324752953437,6492,4367
characteristically,0.7991496376836599,0.15879995035390543,2.654717633440406,394,376
characterization,0.7899453443031804,0.1622014214018538,2.6241416326662055,189,155
characterize,0.8047048287129779,0.15678162853981423,2.6731715785931636,1225,1020
charade,0.5906281130587667,0.2566680948076576,1.9620241224002268,132,126
charcoal,0.7121203266022222,0.1940348205890549,2.3656125198802864,521,337
chardonnay,0.3761269378661174,0.4206036741713512,1.2494666421414085,156,48
charge,0.7575558246761984,0.17476086085042533,2.5165459774374286,21066,10301
chargeable,0.6109313774614165,0.24494502470269428,2.0294701068373153,226,112
charged,0.7850493580815963,0.16404033288261705,2.6078775184845435,192,162
charger,0.6500210669250996,0.22386125444493052,2.1593232444871466,133,79
charging,0.8006167093431976,0.15826442005232422,2.6595911400034375,364,278
charing,0.5939115268248403,0.2547349138091014,1.9729313868368865,202,166
chariot,0.6128010874765388,0.24389276231787738,2.0356811490658426,309,178
charisma,0.6947576694510452,0.20194928995543934,2.3079350212878946,215,193
charismatic,0.7147787622025945,0.19285070808699997,2.374443651789612,314,262
charitable,0.6886104586632977,0.20482810229400433,2.2875144290668814,628,508
charity,0.6210219224258074,0.23931949490613302,2.06299017164725,4139,2198
charlatan,0.5721933546007787,0.2677975783252903,1.9007851803561737,132,89
charlemagne,0.41914160794842537,0.38094159166821334,1.3923582831801382,280,98
charles,0.6492230539984887,0.22427297601064364,2.1566723029261547,8587,3380
charley,0.48390192168851276,0.32816939644052545,1.6074873888270549,165,56
charlie,0.5568929936510253,0.2774003510576137,1.8499584814552703,2320,713
charlotte,0.5941149656078559,0.25461561497601987,1.973607195845776,1107,415
charlton,0.4008319378897542,0.3973452833305486,1.3315348758041208,643,334
charm,0.606213959086086,0.24762018339562816,2.013799182200967,1672,1443
charmed,0.6147215940400611,0.24281661804799054,2.0420609337756224,56,56
charmer,0.548679284303894,0.28269668491238903,1.822673129611796,71,55
charming,0.6059986592504787,0.24774297059173497,2.0130839716282383,1261,1083
charmingly,0.604486481991555,0.24860709453749197,2.00806062750737,89,87
charred,0.5169718840238628,0.3041081897204627,1.7173434258057212,113,104
chart,0.7405325771655824,0.18174707194213335,2.4599959732656917,2937,1702
charter,0.7375802648020726,0.18298678852123476,2.4501886038804654,2627,1380
chartered,0.6384291581449808,0.22991687176977899,2.1208157570370987,732,497
charterhouse,0.6090381436795826,0.24601515218433126,2.0231809203472517,64,60
chartist,0.5856200113990251,0.2596450148419639,1.9453875687946787,71,45
chase,0.6324664889801842,0.2330952969277597,2.1010081988180422,2687,2054
chaser,0.4341749834795062,0.3679806790728845,1.4422980757178283,151,115
chasing,0.5186290738726983,0.30294997858099837,1.7228484913231297,84,81
chasm,0.6256724122258824,0.23677049809316716,2.0784387643691065,157,139
chassis,0.5560643796354043,0.2779301234748122,1.8472058852769615,281,179
chaste,0.5862441604028984,0.2592721324104567,1.9474609469060413,97,89
chastened,0.5304742600942528,0.29479881937461316,1.7621973482216844,64,63
chastise,0.6511873472535208,0.22326089055538687,2.1631975438766435,73,72
chastity,0.5412954915175714,0.287544131494817,1.7981447009080842,119,98
chat,0.5819217189002224,0.26186549753434624,1.9331021070397951,1897,1609
chateau,0.5963804749518076,0.2532908637851841,1.9811330549846786,241,131
chatham,0.6237189245591584,0.2378379075842382,2.0719494188059997,118,87
chattel,0.7048840667985197,0.19729493368797688,2.3415741851364626,139,97
chatter,0.5112858497823807,0.3081159283843039,1.69845482891045,564,518
chattering,0.5927146925758457,0.255437883701629,1.968955589520228,141,135
chatterley,0.5394127578778748,0.2887933856035912,1.7918903951351866,57,43
chatterton,0.5109861496770068,0.3083286279451499,1.697459246710368,153,42
chatto,0.43729160417534624,0.36534939778653047,1.4526512655684465,73,54
chatty,0.5289279532023763,0.29585032234288927,1.757060627914242,69,66
chaucer,0.540603951714111,0.28800236115337347,1.7958474554062362,193,91
chauffeur,0.5150442481089419,0.30546098783231435,1.7109399579032314,324,254
chauvinism,0.6292514823107317,0.23482726376816684,2.090328177837538,85,76
chauvinist,0.6296627600064143,0.23460498717007364,2.091694412769626,88,83
che,0.7132318988822463,0.19353882547031623,2.369305083066796,214,137
cheap,0.722141601138876,0.18960876035715582,2.398902473310176,5343,4082
cheaply,0.7651506446017438,0.1717312596152513,2.5417754231237075,398,376
cheapness,0.698794007495681,0.20008106596498373,2.3213434460388327,71,69
cheapside,0.5721922070661659,0.26779828592672006,1.9007813683287036,94,65
cheat,0.646427040404308,0.22572151660377546,2.147384146813959,884,698
cheated,0.5434835416395226,0.2860990780898108,1.805413246081216,53,52
cheating,0.5684481188848538,0.2701169772635593,1.8883437766094673,54,49
check,0.7422995731514166,0.18100910743272802,2.4658658068745876,10823,6684
checked,0.6695301011170264,0.21402765782405347,2.2241308532734263,135,118
checker,0.6549044079078381,0.22135818851201078,2.1755453520946206,79,60
checking,0.8254820460892017,0.1494575827462884,2.742192000728824,159,140
checklist,0.7290754506151083,0.18660554701275547,2.4219362226909915,399,263
checkout,0.6348051846997423,0.23184344172855514,2.1087771778342352,87,56
checkpoint,0.5992962224194888,0.25159602629245353,1.9908189584151654,165,117
cheddar,0.5388960060892136,0.2891372152502052,1.79017378285035,136,88
cheek,0.4941159842513472,0.32054131609810343,1.6414177702174715,3112,2397
cheekbone,0.43485141687733864,0.36740797855679236,1.444545138826408,265,248
cheeked,0.5165369434982963,0.3044129028502954,1.7158985846542363,71,67
cheeky,0.5617362212046432,0.27432398361806243,1.8660473351355662,210,195
cheer,0.5894328052424402,0.2573754949226348,1.9580533957831332,1598,1393
cheerful,0.6046538302402515,0.24851131632951257,2.0086165463563455,1033,949
cheerfully,0.5662633974875833,0.2714792261157378,1.8810862892203728,528,507
cheerfulness,0.60474039908885,0.24846178497369928,2.008904121846647,117,110
cheerily,0.4508572120293336,0.3541137479786589,1.4977152394228317,61,61
cheering,0.5802980444038806,0.26284635302852394,1.927708377113445,85,80
cheers,0.5462786934898707,0.28426363582839115,1.8146985395423634,232,199
cheery,0.570402469893438,0.26890416570299014,1.8948359901321545,183,174
cheese,0.5989672503737237,0.2517866789916499,1.9897261369339057,2462,1193
cheetah,0.56818018331914,0.2702836758472902,1.887453713926103,126,62
chef,0.5812916256269065,0.2622456990972258,1.9310089824927676,782,437
chelmsford,0.5331136089754204,0.2930126640460158,1.7709650754222444,423,211
chelsea,0.5532347716591576,0.27974686503884855,1.8378061310431502,1422,743
cheltenham,0.4461536391473898,0.3579697767304636,1.4820903085199524,1444,661
chem,0.5049722829489872,0.3126278882590672,1.6774816138676512,98,53
chemical,0.7586178695965702,0.17433401424115222,2.520074014296444,6337,2669
chemically,0.7235817542347118,0.18898104482877112,2.403686558340172,229,196
chemist,0.6606905041646736,0.21842859679601317,2.1947663478099253,1049,641
chemistry,0.6962478558895078,0.20125753266346538,2.3128853134844434,1756,841
chemotherapy,0.6172771702677783,0.24139197595259893,2.050550374245103,248,131
chen,0.6941740054283881,0.20222087935062952,2.305996131373055,320,110
cheney,0.5550118644058957,0.2786045056170875,1.84370950536576,134,79
chepstow,0.5035043300198693,0.3136863854719485,1.672605179790442,130,91
cheque,0.6643452698498133,0.21659814362854918,2.206907216619621,2438,1306
chequer,0.6486856149983237,0.22455068539805934,2.1548869692122183,58,45
chequered,0.6766590320573953,0.2105430780970509,2.2478126492507498,102,100
cher,0.5525622856838095,0.2801803763514528,1.8355721809882237,114,78
cherbourg,0.5645755111079227,0.27253638366725763,1.8754792520348005,72,43
cherish,0.6399768954542525,0.22909895305871877,2.125957229088274,303,293
cherished,0.6974425294952519,0.2007046666391374,2.316853933299585,178,172
chernobyl,0.5124154694431954,0.3073155462350517,1.7022073441982475,357,161
cherry,0.6548293465509042,0.22139645029667518,2.1752960036641817,970,622
chertsey,0.708158842800555,0.19581283589024706,2.3524527555420867,66,43
cherub,0.5704916833785245,0.26884893264126614,1.8951323509147067,70,65
cherwell,0.5289294703857166,0.2958492888082372,1.7570656678882053,111,64
cheryl,0.5519031740820638,0.2806059178873106,1.8333826596407186,224,76
cheshire,0.6230316236125131,0.23821460045598142,2.069666254481696,1006,686
chess,0.6275058390414215,0.2357730496321609,2.084529276417565,595,329
chest,0.5785873220458935,0.2638837687318469,1.9220254804498955,3468,2466
chested,0.536625929005915,0.2906525054695096,1.78263275000978,55,54
chester,0.584033504962469,0.2605952498149611,1.9401173084903636,1062,613
chesterfield,0.6008677579349078,0.25068724760047956,1.9960394863959492,266,174
chesterton,0.622716429222258,0.23838755029067266,2.0686192013813565,107,69
chestnut,0.6147026542281865,0.24282720763993612,2.0419980170824443,557,427
chevalier,0.6160302151162554,0.2420860614641077,2.0464080788941947,58,49
chevron,0.7086673230372837,0.1955837086583973,2.3541418903261713,92,59
chew,0.573451144378891,0.267023113581626,1.9049634675575473,823,666
chewing,0.6250676545854925,0.23710043207945328,2.076429802972897,133,112
chez,0.5960070899482792,0.25350872443304406,1.9798926968512478,52,46
chi,0.7268812516797393,0.1875507254372297,2.4146472516018176,284,161
chiang,0.5796182938783582,0.26325807791256645,1.9254502947451977,125,58
chic,0.5729968861560396,0.2673025573895768,1.9034544544047236,309,267
chicago,0.6845745975536135,0.2067404239151089,2.274107588659558,1055,663
chichester,0.6456012757332926,0.22615111029448795,2.1446410159535474,377,198
chick,0.6450667878608922,0.2264296066650897,2.142865485673844,590,290
chicken,0.6405584077520584,0.2287923990687027,2.1278889711278777,2010,1283
chide,0.535417922031932,0.29146209213187485,1.7786198377040858,141,138
chief,0.7149547810154089,0.19277256186126016,2.375028373629129,11554,6949
chiefly,0.7791132459810417,0.16629789579165788,2.588158180923311,693,640
chieftain,0.6350297670859474,0.231723581828954,2.1095232243725865,165,129
chiffon,0.4411288183079989,0.3621355676014002,1.465398215001804,91,64
child,0.6846515685912438,0.20670378606787923,2.2743632809119547,62733,15195
childbearing,0.49955956467952783,0.316548627853159,1.659500952978624,238,94
childbirth,0.5914717933042679,0.25616996367654393,1.9648267675108584,331,254
childcare,0.5615036980067689,0.2744708972250039,1.8652749097918346,273,146
childhood,0.6210708332219179,0.2392925439583319,2.0631526497949926,2622,1806
childish,0.5344648038802666,0.29210244764577536,1.775453647738322,414,388
childless,0.5763907411415294,0.265221824836683,1.914728596630996,207,155
childlike,0.587759826730327,0.25836886255309865,1.9524958814616016,125,120
children,0.6460253195090043,0.22593040482232823,2.146049658885546,167,149
chile,0.6948878194310986,0.20188877857622436,2.308367370163183,550,352
chilean,0.6675245464726082,0.2150183146819125,2.217468544954302,235,146
chill,0.5648251357777825,0.2723797796585785,1.8763084872387845,984,826
chilled,0.6342798702429988,0.2321240448775851,2.1070321209817284,184,158
chilli,0.44043912051234607,0.3627111276000067,1.463107088517443,197,100
chilling,0.6434951131474995,0.22725052062502862,2.1376444952874007,330,307
chilly,0.5348492586633729,0.2918439813373207,1.7767307788835365,309,279
chiltern,0.6281580504195905,0.23541923796021852,2.08669587571851,89,71
chilton,0.6249209588391482,0.23718053325782953,2.0759424902517156,70,42
chime,0.5576553337352388,0.2769138426650068,1.852490920398878,263,228
chimera,0.75667544899562,0.17511548488244544,2.5136214327300594,57,48
chimney,0.5744404780121257,0.26641552060516194,1.9082499627490066,868,630
chimp,0.5456511889426966,0.2846746602837292,1.8126140145574363,174,61
chimpanzee,0.5621935341395896,0.2740352719628922,1.8675664958223201,362,124
chin,0.4953430627040054,0.3196369200838608,1.645494036603988,1513,1271
china,0.7288692223056666,0.1866941792349231,2.4212511470758966,5344,2254
chinatown,0.5125856061783802,0.30719517762422094,1.7027725261988302,59,47
chinese,0.7245185489789814,0.18857384267460525,2.4067985231203037,3888,1741
chink,0.5123120129865718,0.3073887628335082,1.7018636692883922,131,124
chintz,0.5125316230759409,0.30723336456911,1.702593198214188,70,61
chip,0.6779103953114002,0.20993729866581323,2.2519695880011383,3370,1759
chipboard,0.5024685196371785,0.3144354334340039,1.6691642921792056,67,46
chipped,0.509649284121906,0.3092792018260293,1.6930182754637912,69,67
chippenham,0.6710698063974874,0.213270208536229,2.2292456435024364,54,41
chipping,0.6184703772023341,0.24072967127814945,2.054514121884018,194,145
chirac,0.47938382865111306,0.3316012594346218,1.5924786086308016,97,55
chirp,0.4406135342160382,0.36256549118870607,1.4636864782998715,60,50
chirpy,0.5099586083996008,0.3090589975444005,1.6940458284722966,62,56
chisel,0.5317131062552488,0.29395908963920536,1.7663127060891404,279,200
chisholm,0.6236603368366037,0.23786999484728646,2.0717547946044297,78,59
chiswick,0.5692865520640177,0.26959600227127023,1.8911289913430176,259,81
chit,0.5748619363477515,0.2661571047559834,1.9096500170349464,101,84
chivalry,0.5422651122476287,0.2869028667428447,1.801365711252647,136,115
chive,0.2801873124916406,0.5245811580493804,0.9307621051969656,87,53
chloride,0.7092882674847367,0.19530426730349296,2.3562046231315295,334,185
chlorine,0.6163507049044576,0.24190747874360746,2.0474727229257477,322,167
chlorofluorocarbon,0.3087310231729795,0.4912120102060506,1.025582259641642,96,72
chloroform,0.7811561651228472,0.1655174682970436,2.5949446114160577,139,81
chlorophyll,0.5219102681982404,0.3006697467580281,1.7337483829379332,67,40
cho,0.6702834787645002,0.21365670243569376,2.22663351964663,87,45
choc,0.5577919466791268,0.276826749534678,1.8529447387753049,67,57
chock,0.5533399043532898,0.27967915296028956,1.8381553742934795,53,51
chocolate,0.6158679811297656,0.24217651143534777,2.045869149256528,1774,987
choice,0.8140598785907875,0.15344054112235367,2.704248381611332,12468,7974
choir,0.5592098172113295,0.27592444824890705,1.8576548027311417,1032,532
choke,0.5615780419557721,0.27442391642092445,1.8655218750447131,833,739
choking,0.5416633759338929,0.2873006602594495,1.799366786486334,75,73
cholera,0.6709622674389623,0.2133230245328342,2.228888406814817,353,143
cholesterol,0.6648687210108917,0.21633723713567254,2.2086460837379085,757,181
chomsky,0.42034097305769924,0.37989101936561437,1.396342487832663,146,67
choose,0.797246245258171,0.1594974539186792,2.648394700666579,15000,10262
choosing,0.7957004746616333,0.16006615964332654,2.643259761893689,170,163
chop,0.6635820398117612,0.2169791283363917,2.204371821313354,1178,752
chopin,0.4472521105773607,0.35706549929185727,1.4857393516246038,129,64
chopped,0.40355343246200154,0.3948631152493884,1.3405754850837526,491,210
chopper,0.5200067180750011,0.30199050053133275,1.727424926303518,125,81
chopping,0.7240336267555786,0.18878451704813493,2.405187646362547,80,67
choppy,0.5720184038274068,0.2679054793773191,1.900204006466887,86,84
choral,0.47433506208110154,0.3354786895618477,1.5757069691173524,284,178
chord,0.57870289381351,0.2638135549545064,1.922409401551717,990,430
chore,0.6235053249725693,0.23795491246439512,2.071239856338253,377,345
choreograph,0.5672861457816961,0.270840654248858,1.8844837855125844,72,50
choreographer,0.3434783842925942,0.45344186592848995,1.1410104947680868,326,94
choreography,0.39320993143017613,0.40438037304664537,1.3062151184066355,101,80
chorley,0.6369117624986546,0.23072159082071186,2.115775077808508,127,79
chortle,0.5176207522487051,0.30365416874421675,1.7194989193917043,69,66
chorus,0.6126203041696943,0.24399430843510786,2.035080599919749,1000,699
